Sales_Rep,Date,Region,Customer,Activity_Type,Product
Rep_14,2025-01-11,Italy,Customer_243,Visit,Product_3
Rep_9,2024-08-27,France,Customer_58,Visit,Product_2
Rep_17,2024-08-09,Italy,Customer_246,Email,Product_38
Rep_19,2024-10-11,Italy,Customer_497,Phone Call,Product_40
Rep_3,2024-05-15,Germany,Customer_201,Phone Call,Product_36
Rep_8,2024-06-05,France,Customer_269,Phone Call,Product_26
Rep_9,2025-04-11,Italy,Customer_37,Phone Call,Product_46
Rep_10,2025-04-20,Spain,Customer_484,Phone Call,Product_37
Rep_17,2025-03-06,France,Customer_469,Phone Call,Product_41
Rep_12,2025-02-01,Germany,Customer_296,Visit,Product_2
Rep_12,2024-06-20,Italy,Customer_352,Phone Call,Product_4
Rep_9,2024-07-04,Spain,Customer_292,Email,Product_48
Rep_20,2024-12-31,France,Customer_377,Email,Product_2
Rep_14,2024-09-18,Spain,Customer_98,Email,Product_16
Rep_8,2025-04-25,Germany,Customer_365,Email,Product_44
Rep_2,2024-12-17,Spain,Customer_358,Email,Product_48
Rep_15,2024-07-16,France,Customer_449,Email,Product_37
Rep_1,2024-05-20,Spain,Customer_184,Phone Call,Product_19
Rep_10,2024-05-29,Spain,Customer_105,Email,Product_47
Rep_19,2025-03-17,Italy,Customer_439,Email,Product_17
Rep_15,2024-12-06,Spain,Customer_18,Visit,Product_6
Rep_18,2025-05-11,Italy,Customer_57,Visit,Product_4
Rep_4,2024-07-15,Spain,Customer_430,Email,Product_5
Rep_7,2024-12-23,Spain,Customer_6,Visit,Product_43
Rep_16,2024-07-12,Italy,Customer_139,Phone Call,Product_13
Rep_11,2024-06-12,Italy,Customer_434,Phone Call,Product_13
Rep_2,2024-07-06,Spain,Customer_232,Email,Product_20
Rep_5,2024-07-10,Germany,Customer_450,Visit,Product_35
Rep_2,2024-12-11,Spain,Customer_170,Phone Call,Product_42
Rep_18,2024-07-24,Spain,Customer_5,Email,Product_18
Rep_16,2024-10-18,Italy,Customer_443,Visit,Product_13
Rep_15,2024-10-11,Germany,Customer_11,Visit,Product_5
Rep_15,2024-05-20,Spain,Customer_380,Visit,Product_29
Rep_4,2024-10-03,France,Customer_202,Visit,Product_6
Rep_1,2024-09-01,Spain,Customer_369,Visit,Product_20
Rep_19,2024-09-23,France,Customer_497,Visit,Product_49
Rep_18,2025-03-11,Germany,Customer_20,Phone Call,Product_23
Rep_4,2024-12-17,Spain,Customer_181,Visit,Product_15
Rep_4,2025-03-05,Italy,Customer_412,Phone Call,Product_17
Rep_7,2024-05-19,Spain,Customer_78,Phone Call,Product_46
Rep_2,2024-08-13,Spain,Customer_155,Visit,Product_43
Rep_5,2024-12-27,France,Customer_166,Email,Product_7
Rep_18,2025-05-05,France,Customer_227,Email,Product_15
Rep_1,2024-05-16,Spain,Customer_423,Phone Call,Product_44
Rep_9,2024-10-02,Italy,Customer_306,Phone Call,Product_4
Rep_6,2025-03-10,Spain,Customer_66,Email,Product_39
Rep_5,2025-03-07,France,Customer_88,Visit,Product_27
Rep_4,2024-10-02,Germany,Customer_409,Visit,Product_13
Rep_8,2024-09-22,Italy,Customer_67,Phone Call,Product_38
Rep_14,2024-06-15,France,Customer_42,Phone Call,Product_25
Rep_7,2024-12-22,France,Customer_347,Phone Call,Product_30
Rep_3,2025-01-30,Spain,Customer_309,Phone Call,Product_33
Rep_7,2025-02-03,France,Customer_104,Email,Product_45
Rep_19,2024-10-04,Italy,Customer_191,Email,Product_37
Rep_12,2024-10-01,Italy,Customer_472,Visit,Product_4
Rep_8,2024-06-07,Germany,Customer_141,Email,Product_34
Rep_9,2024-10-19,France,Customer_37,Visit,Product_10
Rep_15,2024-07-24,France,Customer_72,Visit,Product_38
Rep_8,2024-09-30,Spain,Customer_172,Visit,Product_16
Rep_1,2024-12-22,Italy,Customer_487,Visit,Product_24
Rep_5,2024-08-18,Germany,Customer_339,Email,Product_35
Rep_14,2025-03-19,Italy,Customer_299,Email,Product_26
Rep_18,2024-07-10,Germany,Customer_294,Phone Call,Product_20
Rep_8,2024-08-03,Italy,Customer_67,Email,Product_19
Rep_20,2025-04-02,Italy,Customer_125,Phone Call,Product_22
Rep_18,2024-12-02,France,Customer_252,Email,Product_20
Rep_6,2024-07-24,Italy,Customer_358,Visit,Product_33
Rep_17,2025-01-01,Germany,Customer_124,Phone Call,Product_21
Rep_13,2024-07-04,Germany,Customer_329,Phone Call,Product_31
Rep_6,2025-05-12,Germany,Customer_66,Phone Call,Product_34
Rep_15,2025-03-28,Germany,Customer_38,Phone Call,Product_36
Rep_10,2024-11-25,Italy,Customer_335,Visit,Product_49
Rep_14,2025-03-13,Spain,Customer_493,Email,Product_3
Rep_13,2025-05-06,France,Customer_215,Email,Product_17
Rep_16,2024-06-25,Spain,Customer_83,Email,Product_3
Rep_5,2024-09-13,Spain,Customer_388,Visit,Product_20
Rep_13,2024-12-24,Italy,Customer_68,Email,Product_36
Rep_3,2024-12-25,Italy,Customer_75,Email,Product_23
Rep_14,2024-12-16,Spain,Customer_194,Phone Call,Product_14
Rep_8,2025-01-10,Spain,Customer_273,Phone Call,Product_26
Rep_15,2025-01-09,Italy,Customer_18,Email,Product_14
Rep_6,2024-06-19,Spain,Customer_78,Email,Product_20
Rep_8,2025-01-07,Italy,Customer_151,Phone Call,Product_24
Rep_14,2024-07-16,Spain,Customer_381,Email,Product_19
Rep_14,2024-09-28,France,Customer_356,Visit,Product_44
Rep_15,2024-08-20,Spain,Customer_455,Visit,Product_31
Rep_10,2024-11-10,Germany,Customer_328,Visit,Product_35
Rep_18,2024-08-22,Germany,Customer_97,Email,Product_6
Rep_3,2024-11-02,Germany,Customer_309,Phone Call,Product_39
Rep_19,2024-07-23,Germany,Customer_368,Phone Call,Product_42
Rep_5,2024-10-13,Spain,Customer_344,Phone Call,Product_1
Rep_20,2024-10-22,Spain,Customer_393,Phone Call,Product_37
Rep_1,2024-09-29,Germany,Customer_423,Phone Call,Product_17
Rep_4,2024-06-19,Italy,Customer_157,Email,Product_26
Rep_7,2024-09-13,Spain,Customer_6,Email,Product_27
Rep_3,2024-07-10,Italy,Customer_47,Phone Call,Product_18
Rep_8,2024-08-21,France,Customer_269,Email,Product_38
Rep_11,2025-04-10,Germany,Customer_46,Email,Product_49
Rep_6,2025-03-16,Germany,Customer_279,Visit,Product_35
Rep_18,2024-07-21,Italy,Customer_293,Email,Product_22
Rep_12,2024-09-20,Spain,Customer_114,Phone Call,Product_5
Rep_16,2024-11-02,Germany,Customer_429,Email,Product_32
Rep_2,2025-03-08,Germany,Customer_291,Phone Call,Product_3
Rep_4,2024-06-13,Spain,Customer_359,Email,Product_10
Rep_14,2024-10-05,Germany,Customer_452,Email,Product_24
Rep_8,2025-03-18,France,Customer_436,Email,Product_39
Rep_20,2024-10-05,Italy,Customer_462,Phone Call,Product_24
Rep_9,2024-08-25,France,Customer_421,Phone Call,Product_36
Rep_17,2025-04-15,Germany,Customer_246,Visit,Product_40
Rep_16,2025-01-25,Germany,Customer_249,Email,Product_30
Rep_1,2024-09-26,Germany,Customer_58,Email,Product_27
Rep_7,2025-03-27,France,Customer_109,Visit,Product_32
Rep_15,2024-07-09,Germany,Customer_231,Email,Product_38
Rep_3,2024-10-20,Italy,Customer_440,Visit,Product_29
Rep_12,2024-08-01,Germany,Customer_264,Phone Call,Product_41
Rep_11,2024-07-29,Germany,Customer_389,Visit,Product_46
Rep_20,2024-07-13,Germany,Customer_61,Visit,Product_9
Rep_2,2024-12-25,Spain,Customer_118,Phone Call,Product_45
Rep_2,2024-11-07,Spain,Customer_238,Phone Call,Product_17
Rep_16,2024-12-29,Spain,Customer_378,Visit,Product_11
Rep_14,2024-10-25,France,Customer_356,Phone Call,Product_7
Rep_18,2025-01-23,France,Customer_437,Phone Call,Product_30
Rep_14,2025-03-18,Italy,Customer_341,Email,Product_17
Rep_20,2024-12-26,Spain,Customer_31,Phone Call,Product_45
Rep_15,2025-02-10,Spain,Customer_191,Visit,Product_12
Rep_5,2024-08-15,Spain,Customer_450,Email,Product_45
Rep_16,2025-03-06,France,Customer_276,Phone Call,Product_13
Rep_12,2024-05-13,Germany,Customer_352,Email,Product_29
Rep_20,2024-10-01,France,Customer_25,Visit,Product_23
Rep_8,2024-07-05,Germany,Customer_365,Email,Product_20
Rep_12,2024-05-24,Germany,Customer_206,Phone Call,Product_11
Rep_11,2024-10-31,France,Customer_277,Visit,Product_10
Rep_1,2024-10-18,France,Customer_220,Phone Call,Product_49
Rep_11,2025-05-04,Italy,Customer_14,Visit,Product_45
Rep_9,2024-12-19,Germany,Customer_135,Visit,Product_33
Rep_17,2025-03-23,Germany,Customer_80,Email,Product_26
Rep_16,2024-06-18,France,Customer_204,Phone Call,Product_32
Rep_12,2025-04-04,Germany,Customer_250,Visit,Product_36
Rep_19,2024-06-02,Spain,Customer_447,Email,Product_11
Rep_6,2024-10-10,Germany,Customer_247,Email,Product_43
Rep_10,2024-09-02,Spain,Customer_384,Visit,Product_18
Rep_11,2025-01-10,Spain,Customer_370,Email,Product_32
Rep_13,2025-02-04,Spain,Customer_381,Email,Product_14
Rep_1,2024-07-29,Spain,Customer_409,Phone Call,Product_42
Rep_12,2024-10-27,Spain,Customer_485,Phone Call,Product_23
Rep_20,2024-05-14,France,Customer_28,Email,Product_19
Rep_8,2025-04-16,France,Customer_52,Phone Call,Product_38
Rep_7,2025-02-12,France,Customer_392,Visit,Product_10
Rep_14,2025-01-06,Italy,Customer_50,Phone Call,Product_36
Rep_10,2024-08-10,France,Customer_105,Email,Product_50
Rep_14,2024-10-16,Spain,Customer_456,Email,Product_23
Rep_3,2025-01-06,Italy,Customer_486,Email,Product_36
Rep_14,2024-11-17,Italy,Customer_467,Visit,Product_14
Rep_16,2025-04-04,Spain,Customer_387,Email,Product_41
Rep_15,2024-11-20,France,Customer_392,Visit,Product_42
Rep_14,2024-12-31,France,Customer_391,Phone Call,Product_38
Rep_10,2024-10-25,Germany,Customer_335,Phone Call,Product_24
Rep_6,2024-10-16,Germany,Customer_17,Visit,Product_41
Rep_2,2025-05-08,Spain,Customer_168,Visit,Product_40
Rep_14,2024-10-17,Germany,Customer_468,Email,Product_16
Rep_4,2024-06-05,Italy,Customer_197,Email,Product_35
Rep_6,2024-09-10,Spain,Customer_9,Email,Product_34
Rep_19,2024-07-20,Italy,Customer_368,Phone Call,Product_50
Rep_9,2024-07-16,Germany,Customer_182,Visit,Product_9
Rep_11,2025-04-13,Germany,Customer_399,Visit,Product_23
Rep_10,2025-03-31,Spain,Customer_484,Visit,Product_46
Rep_9,2024-09-14,Italy,Customer_27,Phone Call,Product_21
Rep_15,2024-06-29,Germany,Customer_72,Email,Product_26
Rep_5,2024-11-24,France,Customer_141,Phone Call,Product_9
Rep_7,2025-01-09,Spain,Customer_347,Email,Product_23
Rep_20,2024-11-03,France,Customer_2,Email,Product_9
Rep_5,2024-07-13,Italy,Customer_498,Visit,Product_4
Rep_13,2024-12-22,Germany,Customer_489,Phone Call,Product_40
Rep_5,2025-04-15,Italy,Customer_388,Visit,Product_5
Rep_11,2024-10-11,Spain,Customer_390,Visit,Product_26
Rep_18,2024-08-09,Spain,Customer_123,Visit,Product_15
Rep_16,2025-02-15,Spain,Customer_204,Phone Call,Product_11
Rep_3,2024-06-30,Italy,Customer_44,Phone Call,Product_17
Rep_4,2024-08-20,Germany,Customer_63,Phone Call,Product_34
Rep_12,2024-05-19,France,Customer_438,Email,Product_46
Rep_6,2025-04-29,Italy,Customer_112,Email,Product_24
Rep_20,2024-11-06,France,Customer_463,Phone Call,Product_34
Rep_15,2025-03-15,Germany,Customer_380,Visit,Product_12
Rep_15,2025-03-08,France,Customer_477,Phone Call,Product_26
Rep_18,2024-09-11,France,Customer_347,Email,Product_32
Rep_17,2024-11-15,Germany,Customer_336,Visit,Product_34
Rep_17,2025-04-13,Italy,Customer_336,Email,Product_31
Rep_17,2024-09-25,Spain,Customer_249,Phone Call,Product_3
Rep_12,2024-11-26,Italy,Customer_271,Phone Call,Product_16
Rep_2,2025-03-02,Spain,Customer_208,Email,Product_40
Rep_2,2024-08-06,France,Customer_478,Visit,Product_40
Rep_9,2024-09-11,France,Customer_26,Visit,Product_1
Rep_2,2024-12-19,Italy,Customer_232,Phone Call,Product_41
Rep_15,2025-04-01,Germany,Customer_29,Email,Product_19
Rep_15,2024-05-24,Spain,Customer_284,Phone Call,Product_44
Rep_8,2024-11-19,Italy,Customer_269,Phone Call,Product_45
Rep_5,2025-02-07,Italy,Customer_434,Phone Call,Product_11
Rep_8,2024-07-05,Italy,Customer_410,Email,Product_39
Rep_10,2024-08-26,Germany,Customer_335,Email,Product_5
Rep_7,2024-08-01,Germany,Customer_425,Email,Product_7
Rep_19,2024-10-05,Italy,Customer_282,Email,Product_22
Rep_16,2024-05-19,Spain,Customer_488,Email,Product_18
Rep_6,2025-04-13,Germany,Customer_245,Email,Product_26
Rep_12,2024-09-01,Germany,Customer_496,Email,Product_7
Rep_20,2025-01-10,France,Customer_2,Visit,Product_46
Rep_8,2024-10-27,Spain,Customer_52,Email,Product_18
Rep_5,2025-02-21,Spain,Customer_439,Email,Product_32
Rep_10,2024-08-09,France,Customer_484,Email,Product_33
Rep_14,2025-05-01,France,Customer_356,Visit,Product_16
Rep_8,2024-05-15,Spain,Customer_351,Email,Product_6
Rep_9,2024-08-06,Italy,Customer_366,Email,Product_4
Rep_14,2025-04-08,France,Customer_337,Visit,Product_50
Rep_3,2025-03-18,Spain,Customer_372,Visit,Product_14
Rep_5,2025-01-04,Italy,Customer_166,Visit,Product_25
Rep_20,2024-10-10,France,Customer_133,Phone Call,Product_32
Rep_13,2024-07-03,Italy,Customer_364,Phone Call,Product_41
Rep_15,2025-04-12,France,Customer_38,Visit,Product_14
Rep_10,2024-08-19,Germany,Customer_16,Email,Product_28
Rep_6,2025-02-17,Germany,Customer_247,Email,Product_12
Rep_19,2025-01-14,Spain,Customer_368,Phone Call,Product_20
Rep_15,2024-12-23,Spain,Customer_438,Email,Product_42
Rep_4,2025-03-20,Spain,Customer_51,Phone Call,Product_44
Rep_1,2024-12-14,Germany,Customer_483,Phone Call,Product_3
Rep_8,2024-07-29,Italy,Customer_254,Visit,Product_47
Rep_7,2025-03-08,Germany,Customer_376,Email,Product_30
Rep_20,2024-06-30,Germany,Customer_148,Email,Product_47
Rep_18,2025-04-28,France,Customer_40,Email,Product_33
Rep_8,2024-10-11,Spain,Customer_273,Email,Product_42
Rep_10,2024-12-18,Italy,Customer_396,Phone Call,Product_39
Rep_1,2025-03-29,France,Customer_409,Phone Call,Product_49
Rep_18,2025-01-25,Italy,Customer_437,Phone Call,Product_38
Rep_1,2025-04-15,France,Customer_465,Email,Product_1
Rep_9,2025-02-23,Spain,Customer_135,Email,Product_42
Rep_8,2024-11-15,Germany,Customer_173,Phone Call,Product_35
Rep_1,2024-09-30,Italy,Customer_53,Phone Call,Product_7
Rep_5,2025-04-24,Spain,Customer_281,Phone Call,Product_44
Rep_7,2025-04-17,France,Customer_165,Phone Call,Product_8
Rep_17,2025-03-28,Italy,Customer_357,Email,Product_9
Rep_4,2025-01-29,France,Customer_197,Phone Call,Product_6
Rep_12,2024-11-11,Germany,Customer_206,Phone Call,Product_10
Rep_6,2025-01-05,Germany,Customer_199,Email,Product_37
Rep_7,2025-02-15,Spain,Customer_353,Email,Product_8
Rep_14,2025-03-19,Spain,Customer_456,Phone Call,Product_9
Rep_12,2024-07-04,Italy,Customer_496,Visit,Product_21
Rep_12,2024-05-24,Spain,Customer_485,Email,Product_4
Rep_16,2025-02-26,Italy,Customer_406,Phone Call,Product_3
Rep_7,2024-12-31,France,Customer_234,Email,Product_22
Rep_11,2024-10-13,France,Customer_117,Visit,Product_28
Rep_19,2025-01-23,France,Customer_495,Visit,Product_13
Rep_7,2025-03-30,Germany,Customer_295,Phone Call,Product_15
Rep_11,2024-10-24,Germany,Customer_303,Visit,Product_21
Rep_18,2024-09-23,France,Customer_119,Visit,Product_1
Rep_15,2024-09-10,Italy,Customer_477,Email,Product_45
Rep_10,2025-03-18,Spain,Customer_106,Phone Call,Product_25
Rep_17,2024-07-07,Italy,Customer_342,Email,Product_35
Rep_18,2024-09-02,France,Customer_230,Phone Call,Product_4
Rep_20,2024-11-22,Germany,Customer_241,Visit,Product_37
Rep_16,2024-08-22,Germany,Customer_239,Email,Product_22
Rep_3,2024-10-14,Italy,Customer_420,Email,Product_25
Rep_16,2025-02-12,Germany,Customer_229,Visit,Product_9
Rep_2,2024-12-31,Spain,Customer_225,Email,Product_10
Rep_8,2024-08-14,Germany,Customer_448,Visit,Product_35
Rep_3,2025-03-17,France,Customer_260,Phone Call,Product_17
Rep_19,2025-04-05,Germany,Customer_205,Phone Call,Product_16
Rep_3,2024-11-08,Germany,Customer_285,Phone Call,Product_14
Rep_16,2025-03-22,Italy,Customer_41,Phone Call,Product_1
Rep_7,2025-05-09,Spain,Customer_202,Phone Call,Product_10
Rep_18,2024-07-30,Spain,Customer_123,Visit,Product_1
Rep_19,2025-02-06,France,Customer_439,Visit,Product_42
Rep_8,2024-07-22,France,Customer_405,Phone Call,Product_30
Rep_5,2024-11-21,Germany,Customer_203,Visit,Product_31
Rep_20,2025-03-05,Germany,Customer_424,Visit,Product_39
Rep_9,2025-05-13,Germany,Customer_37,Phone Call,Product_18
Rep_12,2024-11-06,Germany,Customer_242,Email,Product_35
Rep_13,2024-05-27,France,Customer_327,Visit,Product_15
Rep_6,2025-02-23,Spain,Customer_13,Visit,Product_10
Rep_14,2025-04-30,Germany,Customer_374,Phone Call,Product_20
Rep_7,2025-03-31,Italy,Customer_62,Visit,Product_37
Rep_1,2025-02-25,France,Customer_319,Email,Product_39
Rep_9,2024-10-19,Italy,Customer_292,Visit,Product_3
Rep_15,2024-07-30,Italy,Customer_348,Email,Product_7
Rep_18,2024-12-03,Spain,Customer_57,Phone Call,Product_29
Rep_18,2024-09-03,Spain,Customer_363,Phone Call,Product_20
Rep_16,2025-02-05,Spain,Customer_178,Phone Call,Product_47
Rep_4,2025-04-13,Italy,Customer_181,Visit,Product_27
Rep_18,2024-10-25,Germany,Customer_36,Visit,Product_18
Rep_14,2024-06-22,France,Customer_391,Email,Product_38
Rep_20,2024-09-10,Spain,Customer_210,Phone Call,Product_25
Rep_4,2024-08-25,Germany,Customer_430,Email,Product_35
Rep_18,2024-07-15,Germany,Customer_304,Phone Call,Product_24
Rep_15,2024-07-10,France,Customer_476,Phone Call,Product_9
Rep_12,2025-03-01,France,Customer_38,Email,Product_7
Rep_2,2024-08-02,Spain,Customer_265,Email,Product_36
Rep_20,2024-09-09,Germany,Customer_463,Visit,Product_20
Rep_1,2024-07-02,Germany,Customer_184,Email,Product_40
Rep_7,2024-07-15,Italy,Customer_353,Phone Call,Product_30
Rep_15,2024-09-24,France,Customer_158,Visit,Product_30
Rep_4,2024-08-02,Germany,Customer_216,Email,Product_39
Rep_8,2025-04-17,France,Customer_351,Email,Product_7
Rep_18,2024-12-23,Spain,Customer_500,Visit,Product_6
Rep_8,2024-12-29,France,Customer_351,Email,Product_8
Rep_16,2025-03-19,Germany,Customer_193,Phone Call,Product_45
Rep_4,2024-07-13,Spain,Customer_278,Email,Product_18
Rep_14,2024-06-05,Germany,Customer_468,Phone Call,Product_31
Rep_4,2024-06-22,Germany,Customer_178,Email,Product_6
Rep_5,2024-07-01,Germany,Customer_217,Email,Product_41
Rep_15,2025-05-10,Germany,Customer_333,Phone Call,Product_11
Rep_17,2024-08-19,France,Customer_336,Phone Call,Product_44
Rep_7,2024-12-22,Germany,Customer_24,Email,Product_7
Rep_7,2024-09-01,France,Customer_288,Phone Call,Product_8
Rep_7,2024-08-31,France,Customer_425,Visit,Product_10
Rep_20,2024-07-24,Spain,Customer_319,Phone Call,Product_46
Rep_9,2024-06-05,France,Customer_26,Visit,Product_42
Rep_1,2024-08-29,France,Customer_490,Visit,Product_42
Rep_17,2024-12-21,Spain,Customer_175,Email,Product_31
Rep_13,2025-04-02,Italy,Customer_277,Visit,Product_13
Rep_1,2024-10-04,France,Customer_400,Phone Call,Product_36
Rep_3,2024-06-23,France,Customer_324,Visit,Product_22
Rep_11,2024-10-20,France,Customer_434,Phone Call,Product_19
Rep_2,2024-08-22,France,Customer_415,Visit,Product_30
Rep_18,2024-09-19,Spain,Customer_123,Phone Call,Product_26
Rep_6,2025-02-14,Italy,Customer_447,Visit,Product_22
Rep_9,2024-12-30,Germany,Customer_135,Visit,Product_19
Rep_20,2024-12-16,Italy,Customer_282,Visit,Product_38
Rep_9,2024-12-02,Germany,Customer_127,Phone Call,Product_18
Rep_3,2025-01-10,Italy,Customer_224,Visit,Product_8
Rep_3,2024-08-22,Italy,Customer_46,Phone Call,Product_24
Rep_7,2025-04-08,Spain,Customer_360,Visit,Product_23
Rep_14,2024-06-23,Spain,Customer_76,Visit,Product_43
Rep_14,2024-12-14,Italy,Customer_374,Email,Product_29
Rep_12,2025-05-12,Germany,Customer_286,Phone Call,Product_18
Rep_15,2024-12-15,Spain,Customer_438,Visit,Product_2
Rep_1,2025-03-23,France,Customer_300,Visit,Product_9
Rep_9,2024-06-03,Spain,Customer_27,Phone Call,Product_10
Rep_6,2024-05-24,Italy,Customer_64,Phone Call,Product_30
Rep_2,2024-09-22,Italy,Customer_155,Visit,Product_19
Rep_13,2025-02-19,Italy,Customer_411,Phone Call,Product_28
Rep_6,2024-10-24,France,Customer_64,Email,Product_32
Rep_1,2025-01-03,Germany,Customer_442,Email,Product_21
Rep_14,2024-11-16,France,Customer_312,Phone Call,Product_39
Rep_17,2025-03-17,Germany,Customer_249,Phone Call,Product_19
Rep_4,2024-09-13,Italy,Customer_469,Email,Product_50
Rep_9,2025-04-23,Germany,Customer_82,Email,Product_26
Rep_15,2025-01-27,Spain,Customer_38,Visit,Product_17
Rep_1,2024-12-27,Spain,Customer_403,Email,Product_15
Rep_18,2025-03-20,Italy,Customer_145,Phone Call,Product_6
Rep_15,2024-08-09,France,Customer_20,Visit,Product_32
Rep_11,2024-06-28,France,Customer_14,Visit,Product_47
Rep_17,2024-10-25,Italy,Customer_80,Email,Product_39
Rep_2,2024-10-23,France,Customer_330,Email,Product_20
Rep_13,2025-01-27,France,Customer_232,Phone Call,Product_45
Rep_1,2024-06-14,France,Customer_487,Visit,Product_48
Rep_4,2024-12-29,Germany,Customer_198,Phone Call,Product_29
Rep_14,2025-04-16,France,Customer_50,Visit,Product_8
Rep_7,2024-08-18,Italy,Customer_69,Visit,Product_43
Rep_4,2025-04-16,Germany,Customer_409,Visit,Product_33
Rep_4,2025-03-07,Italy,Customer_359,Visit,Product_49
Rep_14,2024-12-10,Spain,Customer_236,Email,Product_32
Rep_7,2024-09-23,Germany,Customer_261,Visit,Product_40
Rep_14,2025-04-22,Italy,Customer_381,Visit,Product_43
Rep_12,2025-02-18,Italy,Customer_307,Visit,Product_3
Rep_4,2025-03-22,Italy,Customer_345,Visit,Product_48
Rep_6,2024-07-10,Spain,Customer_7,Email,Product_9
Rep_1,2024-05-28,Spain,Customer_205,Phone Call,Product_49
Rep_3,2024-05-16,Spain,Customer_460,Phone Call,Product_17
Rep_10,2024-06-30,France,Customer_90,Email,Product_30
Rep_17,2024-10-10,Italy,Customer_292,Visit,Product_45
Rep_14,2025-03-28,Germany,Customer_312,Phone Call,Product_7
Rep_1,2024-10-01,Germany,Customer_442,Phone Call,Product_4
Rep_15,2025-03-23,Spain,Customer_183,Email,Product_39
Rep_16,2024-05-23,Germany,Customer_193,Email,Product_18
Rep_2,2024-10-04,France,Customer_76,Phone Call,Product_37
Rep_7,2025-03-23,France,Customer_71,Phone Call,Product_2
Rep_9,2024-09-20,Italy,Customer_146,Email,Product_45
Rep_6,2024-11-29,Spain,Customer_112,Visit,Product_19
Rep_3,2024-12-29,Spain,Customer_167,Email,Product_5
Rep_4,2025-05-05,France,Customer_216,Email,Product_7
Rep_5,2025-04-01,Spain,Customer_439,Visit,Product_11
Rep_13,2025-04-05,Germany,Customer_364,Email,Product_32
Rep_18,2025-03-22,Spain,Customer_230,Email,Product_44
Rep_19,2024-12-29,Germany,Customer_427,Phone Call,Product_6
Rep_12,2024-10-14,Germany,Customer_453,Visit,Product_2
Rep_7,2024-12-08,Italy,Customer_15,Visit,Product_3
Rep_14,2025-05-02,France,Customer_50,Visit,Product_14
Rep_20,2025-02-14,Italy,Customer_282,Email,Product_41
Rep_12,2024-06-25,Spain,Customer_271,Visit,Product_36
Rep_15,2024-06-22,France,Customer_476,Email,Product_39
Rep_20,2025-01-07,Italy,Customer_386,Visit,Product_24
Rep_17,2024-12-14,Germany,Customer_442,Email,Product_33
Rep_10,2024-07-26,France,Customer_118,Email,Product_5
Rep_11,2024-08-03,France,Customer_287,Email,Product_29
Rep_7,2024-09-15,Germany,Customer_15,Visit,Product_13
Rep_5,2025-01-17,Germany,Customer_175,Visit,Product_39
Rep_7,2024-12-14,Italy,Customer_78,Email,Product_35
Rep_9,2024-10-16,Spain,Customer_286,Visit,Product_18
Rep_2,2024-07-08,Germany,Customer_173,Visit,Product_17
Rep_17,2024-05-28,Italy,Customer_336,Visit,Product_7
Rep_13,2025-04-18,Germany,Customer_68,Phone Call,Product_14
Rep_12,2025-04-27,Spain,Customer_485,Visit,Product_13
Rep_20,2024-06-14,Spain,Customer_424,Email,Product_29
Rep_12,2025-05-05,France,Customer_218,Phone Call,Product_49
Rep_5,2024-05-25,France,Customer_48,Email,Product_2
Rep_6,2025-01-15,Spain,Customer_342,Phone Call,Product_12
Rep_10,2024-09-27,Germany,Customer_484,Email,Product_3
Rep_16,2024-08-01,Spain,Customer_491,Email,Product_16
Rep_5,2025-04-19,Italy,Customer_162,Email,Product_44
Rep_2,2024-10-19,Spain,Customer_340,Visit,Product_6
Rep_12,2024-12-20,Italy,Customer_150,Phone Call,Product_20
Rep_19,2025-02-06,Italy,Customer_302,Phone Call,Product_25
Rep_7,2025-01-18,Germany,Customer_129,Phone Call,Product_30
Rep_15,2024-06-26,Italy,Customer_11,Email,Product_32
Rep_9,2024-10-19,Italy,Customer_127,Phone Call,Product_45
Rep_18,2024-08-01,Italy,Customer_198,Email,Product_27
Rep_7,2024-09-21,Spain,Customer_25,Visit,Product_6
Rep_12,2024-06-17,Germany,Customer_307,Visit,Product_45
Rep_17,2024-06-22,Italy,Customer_422,Phone Call,Product_33
Rep_2,2025-05-10,Italy,Customer_358,Visit,Product_2
Rep_7,2025-02-18,Italy,Customer_343,Email,Product_4
Rep_7,2025-03-02,France,Customer_62,Visit,Product_12
Rep_17,2025-03-13,Italy,Customer_152,Visit,Product_48
Rep_3,2024-07-05,Italy,Customer_433,Phone Call,Product_19
Rep_19,2024-08-27,Spain,Customer_314,Phone Call,Product_1
Rep_20,2024-08-12,France,Customer_453,Phone Call,Product_10
Rep_3,2025-05-06,Italy,Customer_101,Visit,Product_46
Rep_18,2025-01-23,Spain,Customer_349,Phone Call,Product_29
Rep_8,2025-02-22,Germany,Customer_2,Phone Call,Product_7
Rep_8,2024-07-18,Italy,Customer_428,Phone Call,Product_44
Rep_20,2024-08-04,France,Customer_464,Phone Call,Product_29
Rep_11,2025-05-02,Spain,Customer_184,Phone Call,Product_24
Rep_1,2025-04-07,France,Customer_442,Email,Product_49
Rep_11,2024-10-09,Germany,Customer_459,Visit,Product_15
Rep_3,2024-10-29,France,Customer_440,Visit,Product_18
Rep_14,2024-07-29,Spain,Customer_493,Email,Product_44
Rep_15,2025-04-11,France,Customer_116,Visit,Product_24
Rep_17,2024-07-30,France,Customer_404,Visit,Product_27
Rep_19,2024-05-17,Italy,Customer_346,Visit,Product_19
Rep_7,2024-12-01,Spain,Customer_99,Visit,Product_18
Rep_3,2024-08-29,Germany,Customer_110,Email,Product_22
