timestamp,No_,Name,Search Name,Account Type,Global Dimension 1 Code,Global Dimension 2 Code,Account Category,Income_Balance,Debit_Credit,No_ 2,Blocked,Direct Posting,Reconciliation Account,New Page,No_ of Blank Lines,Indentation,Last Modified Date Time,Last Date Modified,Totaling,Consol_ Translation Method,Consol_ Debit Acc_,Consol_ Credit Acc_,Gen_ Posting Type,Gen_ Bus_ Posting Group,Gen_ Prod_ Posting Group,Picture,Automatic Ext_ Texts,Tax Area Code,Tax Liable,Tax Group Code,VAT Bus_ Posting Group,VAT Prod_ Posting Group,Exchange Rate Adjustment,Default IC Partner G_L Acc_ No,Omit Default Descr_ in Jnl_,Account Subcategory Entry No_,Cost Type No_,Default Deferral Template Code,Id
0x000000000005E509,8837,Erl. a. Verk. imm. (Buchgew.),ERL. A. VERK. IMM. (BUCHGEW.),0,,,4,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8837,8837,0,,,NULL,0,,0,,,,0,,0,18,8837,,B85882EE-090D-4D31-BCC9-00E29E6A7EDB
0x000000000005E50B,8838,Erl. a. Verk. Anl. (Buchverl.),ERL. A. VERK. ANL. (BUCHVERL.),0,,,4,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8838,8838,0,,,NULL,0,,0,,,,0,,0,18,8838,,A82AC158-AE65-497A-BC26-7244483DC2A4
0x000000000005E50D,8839,Erl.a.Verk.Anl.(Buchv.)100/50%,ERL.A.VERK.ANL.(BUCHV.)100/50%,0,,,4,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8839,8839,0,,,NULL,0,,0,,,,0,,0,18,8839,,5F9F8D8B-7455-4748-8A54-BA01DBF595BB
0x0000000000052A86,8840,Summe Erlöse aus Anlagenverk.,SUMME ERLÖSE AUS ANLAGENVERK.,4,,,4,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,8800..8840,0,8840,8840,0,,,NULL,0,,0,,,,0,,0,18,,,09BA7946-DF9B-45BD-B4E4-21EE4A66DF29
0x00000000000622E2,8900,Unentgeltliche Wertabgaben,UNENTGELTLICHE WERTABGABEN,3,,,6,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8900,8900,2,,,NULL,0,,0,,,,0,,0,43,,,A009CCA6-A987-4B06-A5FD-C6C88DE7B721
0x00000000000622E4,8905,Entnahme v. Gegenst. ohne USt,ENTNAHME V. GEGENST. OHNE UST,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8905,8905,2,INLAND,SONST,NULL,0,,0,,INLAND,OHNE MWST,0,,0,43,8905,,F19F7649-60A9-4842-89D1-EF3FA6363E9B
0x00000000000622E6,8910,Entn. v. Geg. 19 % §1 Abs.1 UStG,ENTN. V. GEG. 19 % §1 ABS.1 USTG,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8910,8910,2,INLAND,SONST,NULL,0,,0,,INLAND,MWST.19,0,,0,43,8910,,43373A29-B1CD-4CFF-8DE2-61C6B75ABDF5
0x00000000000622E8,8915,Entn. v.Geg. 7 % §1Abs1UStG,ENTN. V.GEG. 7 % §1ABS1USTG,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8915,8915,2,INLAND,SONST,NULL,0,,0,,INLAND,MWST.7,0,,0,43,8915,,D6651863-CF53-4A23-80A5-776589992E28
0x00000000000622EA,8916,Entnahme durch Untern.,ENTNAHME DURCH UNTERN.,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8916,8916,0,,,NULL,0,,0,,,,0,,0,43,8916,,68BE5311-1597-4569-BF95-D2B36EF671A2
0x00000000000622EC,8919,Summe unentgelt. Abgaben,SUMME UNENTGELT. ABGABEN,4,,,6,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,8900..8919,0,8919,8919,0,,,NULL,0,,0,,,,0,,0,43,,,8E376D75-3EBD-4C2D-885F-BFCC86ED5726
0x00000000000622EE,8920,Verwendung außerhalb Untern.,VERWENDUNG AUßERHALB UNTERN.,3,,,6,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8920,8920,0,,,NULL,0,,0,,,,0,,0,43,,,9963E57F-5B05-48D3-BE50-80AFC0A751CE
0x00000000000622F0,8921,Verw. v. Gegenst. 19 % USt,VERW. V. GEGENST. 19 % UST,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8921,8921,2,INLAND,SONST,NULL,0,,0,,INLAND,MWST.19,0,,0,43,8921,,A8B562FC-3055-4332-A29A-AD37FF85A465
0x00000000000622F2,8930,Verw. v. Gegenst. 7 % USt,VERW. V. GEGENST. 7 % UST,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8930,8930,2,INLAND,SONST,NULL,0,,0,,INLAND,MWST.7,0,,0,43,8930,,B6BF65C1-5949-4248-AD73-47A0AF289F0D
0x00000000000622F4,8935,Unentgelt. Zuwendung o. USt,UNENTGELT. ZUWENDUNG O. UST,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8935,8935,2,INLAND,SONST,NULL,0,,0,,INLAND,MWST.19,0,,0,43,8935,,D6E8861C-87C3-4AA5-A0AF-D993A9E6C997
0x00000000000622F6,8939,Summe Verw.außerhalb,SUMME VERW.AUßERHALB,4,,,6,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,8920..8939,0,8939,8939,0,,,NULL,0,,0,,,,0,,0,43,,,8F4E05D4-3250-4927-90CD-2BB6AF28339E
0x00000000000622F8,8940,Unentgelt. Zuwendung Waren,UNENTGELT. ZUWENDUNG WAREN,3,,,6,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8940,8940,0,,,NULL,0,,0,,,,0,,0,43,,,7ACABB86-B8D3-4901-A9DC-AFC90CA6DCEA
0x00000000000622FA,8941,Unentgelt. Zuwendung 19 % USt,UNENTGELT. ZUWENDUNG 19 % UST,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8941,8941,2,INLAND,SONST,NULL,0,,0,,INLAND,MWST.19,0,,0,43,8941,,F49E3073-1639-401D-AB53-7314A52B9CFA
0x00000000000622FC,8945,Unentgelt. Zuwendung Waren 7 %,UNENTGELT. ZUWENDUNG WAREN 7 %,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8945,8945,2,INLAND,SONST,NULL,0,,0,,INLAND,MWST.19,0,,0,43,8945,,9F184BEB-5338-47FF-AD62-36C71E8EB765
0x00000000000622FE,8949,Unentgelt. Zuw. Waren o. USt,UNENTGELT. ZUW. WAREN O. UST,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8949,8949,2,INLAND,SONST,NULL,0,,0,,INLAND,MWST.19,0,,0,43,8949,,A8EF7104-5110-4FED-AEF2-0BB983446585
0x0000000000062301,8950,Nicht steuerbare Umsätze,NICHT STEUERBARE UMSÄTZE,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8950,8950,0,,,NULL,0,,0,,,,0,,0,43,8950,,0602D675-3F59-43B6-AEF1-3E5A25D35337
0x0000000000062303,8955,Umsatzsteuervergütungen,UMSATZSTEUERVERGÜTUNGEN,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8955,8955,0,,,NULL,0,,0,,,,0,,0,43,8955,,634728C2-4323-4520-A97B-BC5499935B04
0x0000000000062305,8956,Summe unentgelt.Zuwendung,SUMME UNENTGELT.ZUWENDUNG,4,,,6,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,8940..8956,0,8956,8956,0,,,NULL,0,,0,,,,0,,0,43,,,917210B7-FAD3-45A6-99E0-EEA436CF3950
0x0000000000061EF5,8959,Bestandsveränderungen,BESTANDSVERÄNDERUNGEN,3,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8959,8959,0,,,NULL,0,,0,,,,0,,0,28,,,72834333-46F6-4063-8651-CCCAFB8FBBCC
0x0000000000061EF7,8960,Bestandsv. unfert. Erzeugnisse,BESTANDSV. UNFERT. ERZEUGNISSE,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8960,8960,0,,,NULL,0,,0,,,,0,,0,28,8960,,25DC22C4-8F96-4931-9E04-2F9CDC5B643A
0x0000000000061EF9,8970,Bestandsv. unfert. Leistungen,BESTANDSV. UNFERT. LEISTUNGEN,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8970,8970,0,,,NULL,0,,0,,,,0,,0,28,8970,,82814280-F7B4-4B9C-BC5A-8FE39C4C6DC4
0x0000000000061EFB,8975,Bestandsv. i.A. Bauaufträge,BESTANDSV. I.A. BAUAUFTRÄGE,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8975,8975,0,,,NULL,0,,0,,,,0,,0,28,8975,,518F8253-A2B5-4B7E-8201-224BD71BD0E4
0x0000000000061EFD,8977,Bestandsv. i.A. Aufträge,BESTANDSV. I.A. AUFTRÄGE,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8977,8977,0,,,NULL,0,,0,,,,0,,0,28,8977,,35575598-87AA-451C-827A-5C5C4C00E3AC
0x0000000000061EFF,8980,Bestandsv. fertige Erzeugnisse,BESTANDSV. FERTIGE ERZEUGNISSE,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8980,8980,0,,,NULL,0,,0,,,,0,,0,28,8980,,10189738-515D-424E-80DF-7C6789E5A1BC
0x0000000000061F02,8988,Summe Bestandsveränderungen,SUMME BESTANDSVERÄNDERUNGEN,4,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,8959..8988,0,8988,8988,0,,,NULL,0,,0,,,,0,,0,28,,,0424E0D0-B4C7-440C-992B-BCBFD3D5AEC3
0x0000000000061F04,8989,Andere aktivierte Leistungen,ANDERE AKTIVIERTE LEISTUNGEN,3,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8989,8989,0,,,NULL,0,,0,,,,0,,0,28,,,EEA05886-00C8-4A5D-BFF2-DC90CE4ED3DB
0x0000000000061F06,8990,Andere aktivierte Leistungen,ANDERE AKTIVIERTE LEISTUNGEN,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,8990,8990,0,,,NULL,0,,0,,,,0,,0,28,8990,,8AA74020-DF0B-4393-9A0D-00C527008D66
0x0000000000061F08,8995,Summe and aktiv. Leistungen,SUMME AND AKTIV. LEISTUNGEN,4,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,8989..8995,0,8995,8995,0,,,NULL,0,,0,,,,0,,0,28,,,F700FBF1-BB11-4EB7-BA48-485C450366FF
0x000000000004BD43,9000,Vortragskonten,VORTRAGSKONTEN,3,,,0,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9000,9000,0,,,NULL,0,,0,,,,0,,0,0,,,8D910D7D-F9E6-41C7-AB66-93A066FEFF1F
0x000000000004C70C,9001,Savo Sachkonten,SAVO SACHKONTEN,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9001,9001,0,,,NULL,0,,0,,,,0,,0,0,,,2EC2BCD1-E0CA-4D8E-93F0-778D06823618
0x000000000004C70E,9008,Savo Debitoren,SAVO DEBITOREN,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9008,9008,0,,,NULL,0,,0,,,,0,,0,0,,,1397ADC2-B6D3-4E86-B098-52D847B3B65A
0x000000000004C710,9009,Savo Kreditoren,SAVO KREDITOREN,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9009,9009,0,,,NULL,0,,0,,,,0,,0,0,,,69D8DFC1-90BC-4062-9819-3BEC7FA19A63
0x000000000004C712,9060,Offene Posten aus 1990,OFFENE POSTEN AUS 1990,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9060,9060,0,,,NULL,0,,0,,,,0,,0,0,,,83AB48DD-C35D-4101-AACA-5BCCAEAD5145
0x000000000004C714,9069,Offene Posten aus 1999,OFFENE POSTEN AUS 1999,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9069,9069,0,,,NULL,0,,0,,,,0,,0,0,,,2EECCD1B-3645-495B-8E89-52404CC15359
0x000000000004C716,9070,Offene Posten aus 2000,OFFENE POSTEN AUS 2000,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9070,9070,0,,,NULL,0,,0,,,,0,,0,0,,,F0EF8AF0-55BA-4CEA-B23A-6F91AAB7F129
0x000000000004C718,9071,Offene Posten aus 2001,OFFENE POSTEN AUS 2001,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9071,9071,0,,,NULL,0,,0,,,,0,,0,0,,,9E383A20-DCC8-4EC3-BDDD-645A8BBF8223
0x000000000004C71A,9072,Offene Posten aus 2002,OFFENE POSTEN AUS 2002,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9072,9072,0,,,NULL,0,,0,,,,0,,0,0,,,2D2802ED-2A8D-43BF-B4C2-3F9016E6C951
0x000000000004C71C,9073,Offene Posten aus 2003,OFFENE POSTEN AUS 2003,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9073,9073,0,,,NULL,0,,0,,,,0,,0,0,,,3F355B07-9453-4EC0-8983-210F76848C8E
0x000000000004C71E,9074,Offene Posten aus 2004,OFFENE POSTEN AUS 2004,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9074,9074,0,,,NULL,0,,0,,,,0,,0,0,,,FF22A169-2BAD-41C8-B0B7-5B338A17DF56
0x000000000004C720,9075,Offene Posten aus 2005,OFFENE POSTEN AUS 2005,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9075,9075,0,,,NULL,0,,0,,,,0,,0,0,,,C7B9D562-42C0-402A-AE11-0C772BD93B5B
0x000000000004C722,9076,Offene Posten aus 2006,OFFENE POSTEN AUS 2006,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9076,9076,0,,,NULL,0,,0,,,,0,,0,0,,,CB2B3515-B044-4CD9-A7E2-CD1EE376DF78
0x000000000004C724,9077,Offene Posten aus 2007,OFFENE POSTEN AUS 2007,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9077,9077,0,,,NULL,0,,0,,,,0,,0,0,,,BD6F3332-2936-48C3-99D0-EFC16687F8C7
0x000000000004C726,9078,Offene Posten aus 2008,OFFENE POSTEN AUS 2008,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9078,9078,0,,,NULL,0,,0,,,,0,,0,0,,,960EFF91-E3F3-4FE0-A380-4B003DE44F1C
0x000000000004C728,9085,Offene Posten aus 1985,OFFENE POSTEN AUS 1985,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9085,9085,0,,,NULL,0,,0,,,,0,,0,0,,,424C8A3E-9881-4310-A9C8-EC9280D811FC
0x000000000004C72A,9086,Offene Posten aus 1986,OFFENE POSTEN AUS 1986,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9086,9086,0,,,NULL,0,,0,,,,0,,0,0,,,86865921-EB10-418D-9F74-D157C6EC69C7
0x000000000004C72C,9087,Offene Posten aus 1987,OFFENE POSTEN AUS 1987,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9087,9087,0,,,NULL,0,,0,,,,0,,0,0,,,9D82E462-44BF-44F1-BA1D-671947772E25
0x000000000004C72E,9088,Offene Posten aus 1988,OFFENE POSTEN AUS 1988,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9088,9088,0,,,NULL,0,,0,,,,0,,0,0,,,BFCE42EC-A17B-4AEC-99FD-699AB987E813
0x000000000004C730,9089,Offene Posten aus 1989,OFFENE POSTEN AUS 1989,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9089,9089,0,,,NULL,0,,0,,,,0,,0,0,,,52491087-9372-4266-AEA5-4CAF69B51A58
0x000000000004C732,9090,Summenvortragskonto,SUMMENVORTRAGSKONTO,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9090,9090,0,,,NULL,0,,0,,,,0,,0,0,,,2A25924D-7070-49DB-B125-B8C1877BCD22
0x000000000004C734,9091,Offene Posten aus 1991,OFFENE POSTEN AUS 1991,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9091,9091,0,,,NULL,0,,0,,,,0,,0,0,,,B24D5844-96AB-418F-957B-C655DEBFC92E
0x000000000004C736,9092,Offene Posten aus 1992,OFFENE POSTEN AUS 1992,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9092,9092,0,,,NULL,0,,0,,,,0,,0,0,,,75A1B9A4-E19A-4C7E-8CA0-F58848D28144
0x000000000004C738,9093,Offene Posten aus 1993,OFFENE POSTEN AUS 1993,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9093,9093,0,,,NULL,0,,0,,,,0,,0,0,,,6A14E4F9-B15C-4352-8A77-79156EBBF399
0x000000000004C73A,9094,Offene Posten aus 1994,OFFENE POSTEN AUS 1994,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9094,9094,0,,,NULL,0,,0,,,,0,,0,0,,,DE1CFA3F-BD4F-4887-B69B-E29D5D351CD5
0x000000000004C73C,9095,Offene Posten aus 1995,OFFENE POSTEN AUS 1995,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9095,9095,0,,,NULL,0,,0,,,,0,,0,0,,,4243B92D-F68F-4964-A9F2-4F3858C63B17
0x000000000004C73E,9096,Offene Posten aus 1996,OFFENE POSTEN AUS 1996,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9096,9096,0,,,NULL,0,,0,,,,0,,0,0,,,FB528B01-614B-420F-9B48-74BB3A267B1B
0x000000000004C740,9097,Offene Posten aus 1997,OFFENE POSTEN AUS 1997,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9097,9097,0,,,NULL,0,,0,,,,0,,0,0,,,B5E7B0CE-C730-4E73-943B-7D2863294458
0x000000000004C742,9098,Offene Posten aus 1998,OFFENE POSTEN AUS 1998,0,,,0,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9098,9098,0,,,NULL,0,,0,,,,0,,0,0,,,FC5B4C69-C925-4342-AFC4-11FE9E6EA011
0x000000000004C744,9099,Summenvortragskonto,SUMMENVORTRAGSKONTO,4,,,0,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,9000..9099,0,9099,9099,0,,,NULL,0,,0,,,,0,,0,0,,,A1362943-5A48-45A4-A699-1C4C63BD0ADC
0x000000000004BD7F,9100,Statistische Konten für BWA,STATISTISCHE KONTEN FÜR BWA,1,,,0,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9100,9100,0,,,NULL,0,,0,,,,0,,0,0,,,E095623C-74FA-4180-AAFB-3D84EE7B98BE
0x000000000004BD81,9101,Verkaufstage,VERKAUFSTAGE,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9101,9101,0,,,NULL,0,,0,,,,0,,0,0,,,FED4C93F-3FAE-45FA-B4C6-9344AE23DF9C
0x000000000004BD83,9102,Anzahl der Barkunden,ANZAHL DER BARKUNDEN,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9102,9102,0,,,NULL,0,,0,,,,0,,0,0,,,EF8CBC89-D8B9-4211-8152-7B24A1A23820
0x000000000004BD85,9103,Beschäftigte Personen,BESCHÄFTIGTE PERSONEN,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9103,9103,0,,,NULL,0,,0,,,,0,,0,0,,,BE7C4D4E-0697-4E55-93AE-FDF643BB0455
0x000000000004BD87,9104,Unbezahlte Personen,UNBEZAHLTE PERSONEN,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9104,9104,0,,,NULL,0,,0,,,,0,,0,0,,,2B202F1F-92E7-4CB1-B582-88DB793CFE06
0x000000000004BD89,9105,Verkaufskräfte,VERKAUFSKRÄFTE,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9105,9105,0,,,NULL,0,,0,,,,0,,0,0,,,D9FEFE55-C9D3-48FC-9665-8AB23340D754
0x000000000004BD8B,9106,Geschäftsraum in qm,GESCHÄFTSRAUM IN QM,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9106,9106,0,,,NULL,0,,0,,,,0,,0,0,,,EC77EC81-A79F-4584-A1BC-28B50A547F64
0x000000000004BD8D,9107,Verkaufsraum in qm,VERKAUFSRAUM IN QM,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9107,9107,0,,,NULL,0,,0,,,,0,,0,0,,,347038C0-8E9E-414A-9B17-A1BA3D280F7F
0x000000000004BD8F,9108,Veränderungsrate positiv,VERÄNDERUNGSRATE POSITIV,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9108,9108,0,,,NULL,0,,0,,,,0,,0,0,,,55B89696-A39A-4EE2-BF44-0B0B39C4FC5F
0x000000000004BD91,9109,Veränderungsrate negativ,VERÄNDERUNGSRATE NEGATIV,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9109,9109,0,,,NULL,0,,0,,,,0,,0,0,,,63911E40-0564-472A-AA5F-5FB5B2F6ABB9
0x000000000004BD93,9110,Plan-WE,PLAN-WE,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9110,9110,0,,,NULL,0,,0,,,,0,,0,0,,,2E76CA93-04D0-4A21-B0D5-0414A7A569F4
0x000000000004BD95,9116,Anzahl Rechnungen,ANZAHL RECHNUNGEN,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9116,9116,0,,,NULL,0,,0,,,,0,,0,0,,,C1536FD5-979C-4C25-8EBA-FD37BBB20D66
0x000000000004BD97,9117,Anzahl Kreditkunden mtl.,ANZAHL KREDITKUNDEN MTL.,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9117,9117,0,,,NULL,0,,0,,,,0,,0,0,,,6CFFE8CF-BC1D-4B79-82D9-E6E92D764192
0x000000000004BD99,9118,Anzahl Kreditkunden aufgel.,ANZAHL KREDITKUNDEN AUFGEL.,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9118,9118,0,,,NULL,0,,0,,,,0,,0,0,,,F8421767-E1F4-45BA-81E5-D2B152F6F3B1
0x000000000004BD9B,9120,Erweiterungsinvestitionen,ERWEITERUNGSINVESTITIONEN,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9120,9120,0,,,NULL,0,,0,,,,0,,0,0,,,62D3584C-1814-4AD0-8FB2-509556E76DFC
0x000000000004BD9D,9190,Gegenkonto zu 9101-9120,GEGENKONTO ZU 9101-9120,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9190,9190,0,,,NULL,0,,0,,,,0,,0,0,,,AC46FF70-23E9-4FB2-849C-1D7B759A6102
0x000000000004BD9F,9199,Stat. Konten Kennziffert. Bil.,STAT. KONTEN KENNZIFFERT. BIL.,1,,,0,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9199,9199,0,,,NULL,0,,0,,,,0,,0,0,,,B3867FE6-37CB-40C8-83FC-DEFF9B82E048
0x000000000004BDA1,9200,Beschäftigte Personen,BESCHÄFTIGTE PERSONEN,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9200,9200,0,,,NULL,0,,0,,,,0,,0,0,,,7AA5395F-B3D9-416A-B1E8-5DC17FE240DD
0x000000000004BDA3,9209,Gegenkonto zu 9200,GEGENKONTO ZU 9200,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9209,9209,0,,,NULL,0,,0,,,,0,,0,0,,,273B75D3-CA00-4F75-BFE7-FC95CFF2BBCE
0x000000000004BDA5,9210,Produktive Löhne,PRODUKTIVE LÖHNE,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9210,9210,0,,,NULL,0,,0,,,,0,,0,0,,,54A87F56-5B78-4192-B876-6A2DFC9524A7
0x000000000004BDA7,9219,Gegenkonto zu 9219,GEGENKONTO ZU 9219,0,,,0,1,0,,0,1,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,9219,9219,0,,,NULL,0,,0,,,,0,,0,0,,,CEE2FAF1-4F02-4E54-B8CF-7AF4A344F80E
